path_sample1,path_sample2,label,distance
/home/aistudio/datasets/3D/train/21.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,775.3866577148438
/home/aistudio/datasets/3D/train/21.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,830.73388671875
/home/aistudio/datasets/3D/train/21.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,1084.29248046875
/home/aistudio/datasets/3D/train/21.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,2488.6806640625
/home/aistudio/datasets/3D/train/21.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,627.9456787109375
/home/aistudio/datasets/3D/train/21.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,2298.3955078125
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,1259.8485107421875
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,1916.92333984375
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,1772.642333984375
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,2112.07666015625
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,1660.5887451171875
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,2867.816162109375
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,1532.745849609375
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,323.8490295410156
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,2043.035400390625
/home/aistudio/datasets/3D/train/28.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,868.292724609375
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,573.2716674804688
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,954.5253295898438
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,734.6734619140625
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,1395.9600830078125
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,2287.396728515625
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,3533.771240234375
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,1935.31201171875
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,800.3970336914062
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,2430.604248046875
/home/aistudio/datasets/3D/train/15.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,673.9889526367188
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,2896.637451171875
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,3046.996826171875
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,2779.40966796875
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,1344.919677734375
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,1931.4952392578125
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,2578.482666015625
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,1530.746337890625
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,2567.560791015625
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,1426.31201171875
/home/aistudio/datasets/3D/train/14.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,2045.133544921875
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,1914.39501953125
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,2409.5634765625
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,2153.381103515625
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,1535.7982177734375
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,919.9776000976562
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,2108.954833984375
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,591.9693603515625
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,1227.1722412109375
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,1001.5679321289062
/home/aistudio/datasets/3D/train/33.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,917.3003540039062
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,3751.532958984375
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,4374.44287109375
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,4154.59521484375
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,3565.80322265625
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,1228.7171630859375
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,658.1769409179688
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,1752.0740966796875
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,2817.40966796875
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,1532.23583984375
/home/aistudio/datasets/3D/train/18.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,2867.4091796875
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,2429.356201171875
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,2958.319580078125
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,2721.2880859375
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,2086.04443359375
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,295.9760437011719
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,1514.6551513671875
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,368.74468994140625
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,1592.1396484375
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,596.3115844726562
/home/aistudio/datasets/3D/train/24.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,1469.284423828125
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,3273.148681640625
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,3948.953369140625
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,3727.3203125
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,3277.518310546875
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,1005.10791015625
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,1098.4736328125
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,1548.5675048828125
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,2348.129150390625
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,1469.934814453125
/home/aistudio/datasets/3D/train/23.tif,/home/aistudio/datasets/3D/test/47.tif,1.0,2435.61083984375
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/49.tif,1.0,259.409912109375
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/48.tif,1.0,714.8483276367188
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/45.tif,1.0,510.3843994140625
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/42.tif,1.0,1608.0074462890625
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/46.tif,1.0,2698.158935546875
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/43.tif,1.0,3948.85986328125
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/44.tif,1.0,2373.939453125
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/41.tif,1.0,1106.7677001953125
/home/aistudio/datasets/3D/train/2.tif,/home/aistudio/datasets/3D/test/50.tif,1.0,2851.397705078125
